X,Y,Z
771,476,1
780,477,1
764,511,1
787,523,1
783,562,1
799,580,1
787,592,1
739,563,1
734,577,1
737,593,1
720,592,1
708,587,1
650,585,1
628,598,1
497,527,1
341,577,1
348,491,1
334,497,1
317,478,1
289,470,1
272,505,1
252,514,1
244,507,1
254,488,1
231,507,1
227,491,1
216,501,1
226,513,1
215,525,1
234,527,1
224,534,1
216,544,1
224,553,1
238,560,1
249,529,1
296,518,1
256,543,1
253,559,1
276,568,1
304,585,1
317,582,1
326,586,1
341,591,1
202,535,1
208,554,1
215,570,1
197,559,1
184,531,1
170,551,1
166,569,1
156,545,1
143,546,1
152,570,1
161,506,1
160,492,1
160,478,1
149,489,1
135,481,1
130,496,1
105,509,1
105,523,1
90,511,1
94,502,1
86,497,1
69,454,1
48,429,1
80,466,1
85,479,1
555,593,1
531,597,1
