X,Y
500.3,476.5
698.3,476.5
276.318,478.318
765.3,477.5
229.3,481.5
72.3,482.5
112.3,482.5
530.3,484.5
342.3,485.5
388.3,485.5
448.3,485.5
568.3,485.5
252.3,486.5
401.3,486.5
494.3,486.5
512.3,486.5
666.3,489.5
757.3,489.5
25.3,492.5
270.3,493.5
552.3,493.5
622.3,493.5
642.3,493.5
609.3,494.5
420.3,496.5
152.3,497.5
194.3,498.5
244.3,498.5
285.3,498.5
380.3,498.5
777.3,498.5
122.3,500.5
541.3,500.5
577.3,500.5
261.167,502.25
669.3,501.5
685.3,501.5
634.3,504.5
137.3,505.5
513.3,505.5
69.3,506.5
610.3,508.5
105.3,509.5
249.3,509.5
550.3,509.5
436.3,512.5
649.3,512.5
45.3,513.5
704.3,513.5
129.3,514.5
186.3,514.5
666.375,517.438
258.3,517.5
146.3,518.5
238.3,520.5
297.3,520.5
637.3,520.5
573.3,521.5
685.3,521.5
517.3,522.5
736.3,522.5
329.3,524.5
621.3,524.5
50.3,525.5
478.3,525.5
497.3,525.5
68.3,526.5
161.3,530.5
210.3,530.5
396.3,530.5
534.3,530.5
373.3,532.5
513.3,532.5
244.3,533.5
352.3,533.5
16.3,534.5
618.083,536.25
689.3,537.5
41.3,538.5
200.3,538.5
604.3,540.5
633.3,540.5
482.3,542.5
584.3,542.5
733.3,544.5
29.3,545.5
220.136,545.409
362.3,545.5
178.3,546.5
381.3,548.5
17.3,550.5
40.3,550.5
784.3,550.5
492.3,552.5
612.3,553.5
702.3,556.5
325.3,557.5
398.136,557.409
194.136,558.591
308.3,560.5
210.136,561.409
344.3,561.5
178.3,562.5
157.3,564.5
226.167,565.967
689.3,565.5
733.3,569.5
18.3,573.5
188.3,573.5
293.3,573.5
333.3,574.5
218.233,577.433
316.3,576.5
412.423,577.654
712.3,576.5
427.962,577.654
440.3,577.5
601.3,577.5
206.3,578.5
270.3,578.5
382.3,578.5
546.3,578.5
237.3,581.5
361.3,581.5
693.3,581.5
402.735,586.147
557.3,584.5
148.3,585.5
529.3,586.5
685.3,588.5
704.3,589.5
664.3,590.5
424.136,593.409
721.3,593.5
