X,Y,Z
510,546,1
607,556,1
616,574,1
545,557,1
543,568,1
535,584,1
512,578,1
484,577,1
389,560,1
405,563,1
401,574,1
401,585,1
413,574,1
414,584,1
424,577,1
435,587,1
420,596,1
450,586,1
443,595,1
455,593,1
468,586,1
481,588,1
468,595,1
500,588,1
496,594,1
505,595,1
516,589,1
336,529,1
332,545,1
320,553,1
327,565,1
333,584,1
344,578,1
354,587,1
339,596,1
322,594,1
296,592,1
263,578,1
273,573,1
352,500,1
346,496,1
340,482,1
340,470,1
379,488,1
350,408,1
345,394,1
347,237,1
353,249,1
344,257,1
354,268,1
364,268,1
372,277,1
360,304,1
374,299,1
365,319,1
357,329,1
345,323,1
344,305,1
334,298,1
346,288,1
331,281,1
339,275,1
323,258,1
331,251,1
314,283,1
317,298,1
334,314,1
330,327,1
330,341,1
343,346,1
350,342,1
348,355,1
338,364,1
323,361,1
310,359,1
313,344,1
307,375,1
296,371,1
304,332,1
296,342,1
288,333,1
282,324,1
303,318,1
303,302,1
297,291,1
288,299,1
361,68,1
344,84,1
353,85,1
341,52,1
338,64,1
323,49,1
324,62,1
325,83,1
360,51,1
375,50,1
390,44,1
393,51,1
371,37,1
360,32,1
319,33,1
313,18,1
336,232,1
332,223,1
332,210,1
321,217,1
320,203,1
334,191,1
345,182,1
342,169,1
336,157,1
329,148,1
340,139,1
310,152,1
326,179,1
314,182,1
307,199,1
308,217,1
299,239,1
293,217,1
276,206,1
280,192,1
289,143,1
299,150,1
297,162,1
317,125,1
305,126,1
307,139,1
719,421,1
721,443,1
717,454,1
707,447,1
709,429,1
691,451,1
681,464,1
671,476,1
646,558,1
645,542,1
662,548,1
672,544,1
680,557,1
687,550,1
709,547,1
709,562,1
705,532,1
713,522,1
583,581,1
631,590,1
639,586,1
638,575,1
651,578,1
655,586,1
659,576,1
672,591,1
295,409,1
303,425,1
311,436,1
305,465,1
309,477,1
290,434,1
280,438,1
288,449,1
263,446,1
250,433,1
248,412,1
261,416,1
270,430,1
273,417,1
279,407,1
294,483,1
280,487,1
265,484,1
256,495,1
271,503,1
270,513,1
265,523,1
251,518,1
245,505,1
234,515,1
230,503,1
225,429,1
238,439,1
216,449,1
225,456,1
231,462,1
241,450,1
247,461,1
257,472,1
274,467,1
290,471,1
270,357,1
273,343,1
249,353,1
262,370,1
263,382,1
280,373,1
288,380,1
253,386,1
240,387,1
241,379,1
219,366,1
224,344,1
229,335,1
235,345,1
257,317,1
255,339,1
215,392,1
226,408,1
216,415,1
208,429,1
215,508,1
215,498,1
202,510,1
199,496,1
204,481,1
214,486,1
217,471,1
224,479,1
205,465,1
212,457,1
192,407,1
195,420,1
178,409,1
169,419,1
181,419,1
176,429,1
157,421,1
162,437,1
175,454,1
188,443,1
191,457,1
174,483,1
179,493,1
173,501,1
187,486,1
165,492,1
155,487,1
150,499,1
160,473,1
155,467,1
139,474,1
132,490,1
135,506,1
131,518,1
129,458,1
153,449,1
144,425,1
144,415,1
146,401,1
203,447,1
170,539,1
183,539,1
183,558,1
189,568,1
205,574,1
204,584,1
193,575,1
192,595,1
177,586,1
179,576,1
167,565,1
153,557,1
132,566,1
154,569,1
224,596,1
733,456,1
742,449,1
743,462,1
54,521,1
90,537,1
46,478,1
65,487,1
93,488,1
104,500,1
117,502,1
113,481,1
103,473,1
540,501,1
559,494,1
569,484,1
545,481,1
547,489,1
769,515,1
772,504,1
768,497,1
760,513,1
746,514,1
766,482,1
757,472,1
756,487,1
781,522,1
765,526,1
774,534,1
772,553,1
754,552,1
748,543,1
752,576,1
738,595,1
738,584,1
718,589,1
731,530,1
45,578,1
60,589,1
73,592,1
88,593,1
78,580,1
77,572,1
128,582,1
120,569,1
114,596,1
8,538,1
6,592,1
29,594,1
77,405,1
73,421,1
105,375,1
108,363,1
122,379,1
84,143,1
92,155,1
237,75,1
220,82,1
203,79,1
192,69,1
48,376,1
37,376,1
49,360,1
60,358,1
68,436,1
77,451,1
114,463,1
163,579,1
150,583,1
261,23,1
273,13,1
171,57,1
156,67,1
139,36,1
122,31,1
104,7,1
34,242,1
26,232,1
29,222,1
62,237,1
73,256,1
63,254,1
53,247,1
79,190,1
131,205,1
116,202,1
149,217,1
21,376,1
20,309,1
33,309,1
47,309,1
68,133,1
60,122,1
45,127,1
46,119,1
68,30,1
73,50,1
79,64,1
94,54,1
109,75,1
103,65,1
27,427,1
36,104,1
24,104,1
23,111,1
14,240,1
9,209,1
7,222,1
6,131,1
712,469,1
457,57,1
736,566,1
785,595,1
702,488,1
675,508,1
660,533,1
742,342,1
166,38,1
682,518,1
726,498,1
173,467,1
121,471,1
769,596,1
760,594,1
276,277,1
7,468,1
199,393,1
236,480,1
30,258,1
40,258,1
60,304,1
58,290,1
12,332,1
167,130,1
214,22,1
719,112,1
731,114,1
96,85,1
85,78,1
43,25,1
57,199,1
64,206,1
128,429,1
122,436,1
736,474,1
740,486,1
760,496,1
61,414,1
13,420,1
14,408,1
12,398,1
4,526,1
50,102,1
26,60,1
24,71,1
239,258,1
250,268,1
21,391,1
734,440,1
44,292,1
29,277,1
214,257,1
462,28,1
270,215,1
724,516,1
742,496,1
66,71,1
60,17,1
35,16,1
154,118,1
44,65,1
58,57,1
221,37,1
607,54,1
223,279,1
698,567,1
625,108,1
116,58,1
533,174,1
764,538,1
125,361,1
702,499,1
728,550,1
685,533,1
