X,Y,Z
437,52,1
455,35,1
459,72,1
453,95,1
493,28,1
510,52,1
524,68,1
514,86,1
529,106,1
605,7,1
584,13,1
537,5,1
519,5,1
512,14,1
477,18,1
490,4,1
457,60,1
437,84,1
475,83,1
485,71,1
503,68,1
492,56,1
546,97,1
535,80,1
570,88,1
558,78,1
503,146,1
540,126,1
786,243,1
797,237,1
790,217,1
794,191,1
534,548,1
515,551,1
92,256,1
133,112,1
251,118,1
576,38,1
634,5,1
796,162,1
529,144,1
770,140,1
748,129,1
763,107,1
792,198,1
691,574,1
664,490,1
631,498,1
627,514,1
617,504,1
612,522,1
570,50,1
557,50,1
461,222,1
617,478,1
523,123,1
510,124,1
499,135,1
589,274,1
562,269,1
287,249,1
526,45,1
557,37,1
178,267,1
260,130,1
274,135,1
