X,Y,Z
92,448,1
104,478,1
75,385,1
61,366,1
27,352,1
67,203,1
86,196,1
136,178,1
146,158,1
158,150,1
151,170,1
159,182,1
167,165,1
180,169,1
180,150,1
176,133,1
186,117,1
188,132,1
196,152,1
196,173,1
196,191,1
214,189,1
240,236,1
248,252,1
209,258,1
238,283,1
274,335,1
287,351,1
317,367,1
331,375,1
355,376,1
382,369,1
203,331,1
191,348,1
196,369,1
201,285,1
182,216,1
149,225,1
169,253,1
176,315,1
143,271,1
123,262,1
107,264,1
91,318,1
99,329,1
91,302,1
111,302,1
104,313,1
115,320,1
124,335,1
145,330,1
109,365,1
78,309,1
159,445,1
144,443,1
141,464,1
163,461,1
70,324,1
5,286,1
701,34,1
736,341,1
773,49,1
773,594,1
416,598,1
314,74,1
776,93,1
685,485,1
576,361,1
235,58,1
197,316,1
79,293,1
